"CBL ID","Decade","Year of Capture","Month","Day","Season","Region","State","Gear","Rec/Comm","Final Age","Age Group","CFL (cm)","CFL (in)","Size Group","d13C VPDB","d18O VPDB","First Year","Year Class","Year shift","d13C slope","d13C change","Suess d13C","final d18O","abs Suess C","abs final O","Origin.East","Origin.West"
"1975_NE_135","1970s",1975,6,28,"Q2","MA","NY",NA,"Rec",3,"Juvenile",77.175,30.3838582677165,"YS/School",-7.40521711460953,-0.75351317670776,2006,1972,34,-0.0394,-1.3396,-8.74481711460953,-0.75351317670776,8.74481711460953,0.75351317670776,0.752,0.248
"1975_NE_136","1970s",1975,6,28,"Q2","MA","NY",NA,"Rec",3,"Juvenile",78.204,30.7889763779528,"YS/School",-8.03087934446285,-0.719209284043237,2006,1972,34,-0.0394,-1.3396,-9.37047934446285,-0.719209284043237,9.37047934446285,0.719209284043237,0.926,0.074
"1975_NE_137","1970s",1975,7,17,"Q3","MA","NY",NA,"Rec",1,"Juvenile",84.378,33.2196850393701,"YS/School",-7.74783532641398,-0.750766883459334,2006,1974,32,-0.0394,-1.2608,-9.00863532641398,-0.750766883459334,9.00863532641398,0.750766883459334,0.826,0.174
"1975_NE_138","1970s",1975,7,12,"Q3","MA","NY",NA,"Rec",1,"Juvenile",86.436,34.0299212598425,"YS/School",-6.68358575506323,-0.950115272042364,2006,1974,32,-0.0394,-1.2608,-7.94438575506323,-0.950115272042364,7.94438575506323,0.950115272042364,0.69,0.31
"1975_NE_139","1970s",1975,7,12,"Q3","MA","NY",NA,"Rec",2,"Juvenile",71.001,27.9531496062992,"YS/School",-7.90798549941256,-2.15017098505948,2006,1973,33,-0.0394,-1.3002,-9.20818549941256,-2.15017098505948,9.20818549941256,2.15017098505948,0.066,0.934
"1975_NE_140","1970s",1975,7,12,"Q3","MA","NY",NA,"Rec",2,"Juvenile",72.03,28.3582677165354,"YS/School",-8.19105101969101,-1.57205953438872,2006,1973,33,-0.0394,-1.3002,-9.49125101969101,-1.57205953438872,9.49125101969101,1.57205953438872,0,1
"1975_NE_141","1970s",1975,9,20,"Q3","MA","NY",NA,"Rec",2,"Juvenile",86.3331,33.9894094488189,"YS/School",-7.72943746970603,-0.586688536015782,2006,1973,33,-0.0394,-1.3002,-9.02963746970603,-0.586688536015782,9.02963746970603,0.586688536015782,0.938,0.062
"1975_NE_142","1970s",1975,7,9,"Q3","MA","NY",NA,"Rec",2,"Juvenile",75.7344,29.8166929133858,"YS/School",-8.69090987395158,-0.803833335311612,2006,1973,33,-0.0394,-1.3002,-9.99110987395158,-0.803833335311612,9.99110987395158,0.803833335311612,0.702,0.298
"1975_NE_143","1970s",1975,7,17,"Q3","MA","NY",NA,"Rec",2,"Juvenile",82.9374,32.6525196850394,"YS/School",-7.98445924650525,-1.16360730433394,2006,1973,33,-0.0394,-1.3002,-9.28465924650525,-1.16360730433394,9.28465924650525,1.16360730433394,0.388,0.612
"1975_NE_144","1970s",1975,7,17,"Q3","MA","NY",NA,"Rec",2,"Juvenile",80.9823,31.8827952755905,"YS/School",-7.69356137512929,-1.87488878051836,2006,1973,33,-0.0394,-1.3002,-8.99376137512929,-1.87488878051836,8.99376137512929,1.87488878051836,0.052,0.948
"1975_NE_145","1970s",1975,7,17,"Q3","MA","NY","RR","Rec",2,"Juvenile",87.465,34.4350393700787,"YS/School",-7.45528243009628,-1.7227810750904,2006,1973,33,-0.0394,-1.3002,-8.75548243009628,-1.7227810750904,8.75548243009628,1.7227810750904,0.004,0.996
"1975_NE_146","1970s",1975,7,26,"Q3","MA","NY",NA,"Rec",1,"Juvenile",56.8008,22.3625196850394,"YS/School",-8.83142227150844,-1.29833220090362,2006,1974,32,-0.0394,-1.2608,-10.0922222715084,-1.29833220090362,10.0922222715084,1.29833220090362,0.212,0.788
"1975_NE_147","1970s",1975,7,27,"Q3","MA","NY",NA,"Rec",1,"Juvenile",58.1385,22.8891732283465,"YS/School",-7.60319433360148,-1.37909966839918,2006,1974,32,-0.0394,-1.2608,-8.86399433360148,-1.37909966839918,8.86399433360148,1.37909966839918,0.06,0.94
"1975_NE_148","1970s",1975,8,9,"Q3","MA","NY",NA,"Rec",1,"Juvenile",60.0936,23.6588976377953,"YS/School",-7.48754399977599,-1.52346498833994,2006,1974,32,-0.0394,-1.2608,-8.748343999776,-1.52346498833994,8.748343999776,1.52346498833994,0.002,0.998
"1975_NE_149","1970s",1975,8,9,"Q3","MA","NY",NA,"Rec",1,"Juvenile",60.0936,23.6588976377953,"YS/School",-7.90967192062127,-1.63521533029627,2006,1974,32,-0.0394,-1.2608,-9.17047192062127,-1.63521533029627,9.17047192062127,1.63521533029627,0.004,0.996
"1975_NE_150","1970s",1975,8,13,"Q3","MA","NY",NA,"Rec",1,"Juvenile",54.8457,21.5927952755906,"YS/School",-8.20214966370943,-1.57665853302451,2006,1974,32,-0.0394,-1.2608,-9.46294966370943,-1.57665853302451,9.46294966370943,1.57665853302451,0,1
"1975_NE_151","1970s",1975,8,16,"Q3","MA","NY",NA,"Rec",2,"Juvenile",80.9823,31.8827952755905,"YS/School",-7.98928964445142,-1.62074110055152,2006,1973,33,-0.0394,-1.3002,-9.28948964445142,-1.62074110055152,9.28948964445142,1.62074110055152,0.024,0.976
"1975_NE_152","1970s",1975,8,16,"Q3","MA","NY",NA,"Rec",2,"Juvenile",55.4631,21.8358661417323,"YS/School",-7.24450681125657,-1.28621798840148,2006,1973,33,-0.0394,-1.3002,-8.54470681125657,-1.28621798840148,8.54470681125657,1.28621798840148,0.546,0.454
"1975_NE_153","1970s",1975,8,20,"Q3","MA","NY",NA,"Rec",2,"Juvenile",69.972,27.548031496063,"YS/School",-6.99386590036196,-1.35108594488718,2006,1973,33,-0.0394,-1.3002,-8.29406590036196,-1.35108594488718,8.29406590036196,1.35108594488718,0.078,0.922
"1975_NE_154","1970s",1975,7,10,"Q3","MA","NY",NA,"Rec",2,"Juvenile",58.7559,23.1322440944882,"YS/School",-8.31216225247734,-1.28635713491554,2006,1973,33,-0.0394,-1.3002,-9.61236225247734,-1.28635713491554,9.61236225247734,1.28635713491554,0.114,0.886
"1975_NE_155","1970s",1975,8,20,"Q3","MA","NY","RR","Rec",1,"Juvenile",63.798,25.1173228346457,"YS/School",-7.27888071649222,-1.20751904638583,2006,1974,32,-0.0394,-1.2608,-8.53968071649222,-1.20751904638583,8.53968071649222,1.20751904638583,0.248,0.752
"1975_NE_156","1970s",1975,9,7,"Q3","NE","MA","PURSE SEINE","Comm",8,"Adult",205.8,81.0236220472441,"Giant",-7.7745718942934,-0.751386465547774,2006,1967,39,-0.0394,-1.5366,-9.3111718942934,-0.751386465547774,9.3111718942934,0.751386465547774,0.886,0.114
"1975_NE_54","1970s",1975,8,26,"Q3","NE","MA","RR","Comm",21,"Adult",243.0498,95.6888976377953,"Giant",-6.72990000991784,-1.32538354552142,2006,1954,52,-0.0394,-2.0488,-8.77870000991784,-1.32538354552142,8.77870000991784,1.32538354552142,0.056,0.944
"1975_NE_55","1970s",1975,8,25,"Q3","NE","MA","RR","Comm",24,"Adult",266.6139,104.966102362205,"Giant",-7.17443844761737,-1.54235998570689,2006,1951,55,-0.0394,-2.167,-9.34143844761737,-1.54235998570689,9.34143844761737,1.54235998570689,0.048,0.952
"1975_NE_56","1970s",1975,8,21,"Q3","NE","MA","RR","Comm",27,"Adult",292.7505,115.256102362205,"Giant",-6.82758950357637,-1.40649379356337,2006,1948,58,-0.0394,-2.2852,-9.11278950357637,-1.40649379356337,9.11278950357637,1.40649379356337,0,1
"1975_NE_57","1970s",1975,8,21,"Q3","NE","MA","RR","Comm",23,"Adult",277.0068,109.057795275591,"Giant",-6.29859591334477,-1.64937073550817,2006,1952,54,-0.0394,-2.1276,-8.42619591334477,-1.64937073550817,8.42619591334477,1.64937073550817,0.07,0.93
"1975_NE_58","1970s",1975,8,26,"Q3","NE","MA",NA,"Comm",19,"Adult",295.323,116.268897637795,"Giant",-6.42856076541988,-1.48636156286031,2006,1956,50,-0.0394,-1.97,-8.39856076541988,-1.48636156286031,8.39856076541988,1.48636156286031,0.052,0.948
"1975_NE_59","1970s",1975,8,27,"Q3","NE","MA","RR","Comm",17,"Adult",245.7252,96.7422047244094,"Giant",-6.06370061962873,-1.55278569490791,2006,1958,48,-0.0394,-1.8912,-7.95490061962873,-1.55278569490791,7.95490061962873,1.55278569490791,0.04,0.96
"1975_NE_60","1970s",1975,8,27,"Q3","NE","MA","RR","Comm",17,"Adult",237.8019,93.6227952755905,"Giant",-7.44416093541713,-1.64421285681192,2006,1958,48,-0.0394,-1.8912,-9.33536093541713,-1.64421285681192,9.33536093541713,1.64421285681192,0.048,0.952
"1975_NE_61","1970s",1975,8,27,"Q3","NE","MA","RR","Comm",18,"Adult",243.3585,95.8104330708661,"Giant",-6.63869806192737,-1.37621474867238,2006,1957,49,-0.0394,-1.9306,-8.56929806192737,-1.37621474867238,8.56929806192737,1.37621474867238,0.218,0.782
"1975_NE_62","1970s",1975,8,27,"Q3","NE","MA","RR","Comm",19,"Adult",248.2977,97.755,"Giant",-7.07426011531136,-1.59131916372988,2006,1956,50,-0.0394,-1.97,-9.04426011531136,-1.59131916372988,9.04426011531136,1.59131916372988,0.194,0.806
"1975_NE_63","1970s",1975,8,27,"Q3","NE","MA","RR","Comm",19,"Adult",266.6139,104.966102362205,"Giant",-6.86750959944912,-1.90890008719505,2006,1956,50,-0.0394,-1.97,-8.83750959944912,-1.90890008719505,8.83750959944912,1.90890008719505,0.014,0.986
"1975_NE_65","1970s",1975,8,27,"Q3","NE","MA","HANDLINE","Comm",22,"Adult",260.0283,102.373346456693,"Giant",-6.14225238898856,-1.50647502874872,2006,1953,53,-0.0394,-2.0882,-8.23045238898856,-1.50647502874872,8.23045238898856,1.50647502874872,0.044,0.956
"1975_NE_66","1970s",1975,8,21,"Q3","NE","MA","HARPOON","Comm",18,"Adult",245.7252,96.7422047244094,"Giant",-7.08202991079608,-1.68215609516097,2006,1957,49,-0.0394,-1.9306,-9.01262991079608,-1.68215609516097,9.01262991079608,1.68215609516097,0.114,0.886
"1975_NE_67","1970s",1975,8,28,"Q3","NE","MA","RR","Comm",12,"Adult",240.4773,94.6761023622047,"Giant",-6.96644845998491,-1.6178286509335,2006,1963,43,-0.0394,-1.6942,-8.66064845998491,-1.6178286509335,8.66064845998491,1.6178286509335,0.008,0.992
"1975_NE_68","1970s",1975,8,28,"Q3","NE","MA","RR","Comm",18,"Adult",237.8019,93.6227952755905,"Giant",-6.7222315659209,-1.71776984930362,2006,1957,49,-0.0394,-1.9306,-8.6528315659209,-1.71776984930362,8.6528315659209,1.71776984930362,0.008,0.992
"1975_NE_69","1970s",1975,8,29,"Q3","NE","MA","RR","Comm",19,"Adult",272.4792,107.275275590551,"Giant",-6.79930211100562,-1.23665044266026,2006,1956,50,-0.0394,-1.97,-8.76930211100562,-1.23665044266026,8.76930211100562,1.23665044266026,0.088,0.912
"1975_NE_70","1970s",1975,8,29,"Q3","NE","MA","RR","Comm",20,"Adult",246.3426,96.9852755905512,"Giant",-6.72318109516851,-1.11091039960089,2006,1955,51,-0.0394,-2.0094,-8.73258109516851,-1.11091039960089,8.73258109516851,1.11091039960089,0.378,0.622
"1975_NE_71","1970s",1975,8,29,"Q3","NE","MA",NA,"Comm",18,"Adult",267.2313,105.209173228346,"Giant",-7.02716058854947,-1.54352571782399,2006,1957,49,-0.0394,-1.9306,-8.95776058854947,-1.54352571782399,8.95776058854947,1.54352571782399,0.034,0.966
"1975_NE_72","1970s",1975,8,29,"Q3","NE","MA","RR","Comm",18,"Adult",273.8169,107.801929133858,"Giant",-6.88821197188278,-1.57364361045898,2006,1957,49,-0.0394,-1.9306,-8.81881197188278,-1.57364361045898,8.81881197188278,1.57364361045898,0.012,0.988
"1975_NE_73","1970s",1975,8,29,"Q3","NE","MA","RR","Comm",21,"Adult",269.1864,105.978897637795,"Giant",-5.99131496536131,-1.22715220753333,2006,1954,52,-0.0394,-2.0488,-8.04011496536131,-1.22715220753333,8.04011496536131,1.22715220753333,0.34,0.66
"1975_NE_74","1970s",1975,8,29,"Q3","NE","MA","RR","Comm",27,"Adult",256.1181,100.833897637795,"Giant",-6.94765583967466,-1.42472153471197,2006,1948,58,-0.0394,-2.2852,-9.23285583967466,-1.42472153471197,9.23285583967466,1.42472153471197,0.074,0.926
"1975_NE_75","1970s",1975,8,29,"Q3","NE","MA",NA,"Comm",23,"Adult",245.7252,96.7422047244094,"Giant",-6.89531310937995,-1.39779314259268,2006,1952,54,-0.0394,-2.1276,-9.02291310937995,-1.39779314259268,9.02291310937995,1.39779314259268,0.126,0.874
"1975_NE_76","1970s",1975,8,29,"Q3","NE","MA",NA,"Comm",22,"Adult",275.772,108.571653543307,"Giant",-6.81334349335255,-1.58504437169434,2006,1953,53,-0.0394,-2.0882,-8.90154349335255,-1.58504437169434,8.90154349335255,1.58504437169434,0.078,0.922
"1975_NE_77","1970s",1975,8,29,"Q3","NE","MA","RR","Comm",17,"Adult",275.772,108.571653543307,"Giant",-6.13747735087939,-1.80452116426122,2006,1958,48,-0.0394,-1.8912,-8.02867735087939,-1.80452116426122,8.02867735087939,1.80452116426122,0.05,0.95
"1975_NE_78","1970s",1975,8,29,"Q3","NE","MA","RR","Comm",15,"Adult",256.1181,100.833897637795,"Giant",-6.77178524320031,-1.76765959119447,2006,1960,46,-0.0394,-1.8124,-8.58418524320031,-1.76765959119447,8.58418524320031,1.76765959119447,0.164,0.836
"1975_NE_79","1970s",1975,8,29,"Q3","NE","MA","HANDLINE","Comm",19,"Adult",254.8833,100.347755905512,"Giant",-6.58682510798096,-1.61568379527221,2006,1956,50,-0.0394,-1.97,-8.55682510798096,-1.61568379527221,8.55682510798096,1.61568379527221,0.156,0.844
"1975_NE_80","1970s",1975,8,29,"Q3","NE","MA","HANDLINE","Comm",19,"Adult",255.7065,100.671850393701,"Giant",-6.9348240417862,-1.09413657246056,2006,1956,50,-0.0394,-1.97,-8.9048240417862,-1.09413657246056,8.9048240417862,1.09413657246056,0.618,0.382
"1975_NE_81","1970s",1975,8,29,"Q3","NE","MA",NA,"Comm",19,"Adult",255,100.393700787402,"Giant",-7.24753635212494,-1.10406372571922,2006,1956,50,-0.0394,-1.97,-9.21753635212494,-1.10406372571922,9.21753635212494,1.10406372571922,0.48,0.52
"1975_NE_82","1970s",1975,9,1,"Q3","NE","MA","HANDLINE","Comm",18,"Adult",253.5456,99.8211023622047,"Giant",-6.58635601210815,-1.22918175972057,2006,1957,49,-0.0394,-1.9306,-8.51695601210815,-1.22918175972057,8.51695601210815,1.22918175972057,0.18,0.82
"1975_NE_83","1970s",1975,9,1,"Q3","NE","MA","RR","Comm",23,"Adult",240.4773,94.6761023622047,"Giant",-6.65218314627524,-1.18756424449576,2006,1952,54,-0.0394,-2.1276,-8.77978314627524,-1.18756424449576,8.77978314627524,1.18756424449576,0.074,0.926
"1975_NE_84","1970s",1975,9,1,"Q3","NE","MA","HANDLINE","Comm",16,"Adult",235.2294,92.61,"Giant",-6.27730575166493,-1.63042680905721,2006,1959,47,-0.0394,-1.8518,-8.12910575166493,-1.63042680905721,8.12910575166493,1.63042680905721,0.09,0.91
"1975_NE_85","1970s",1975,9,2,"Q3","NE","MA","RR","Comm",17,"Adult",266.6139,104.966102362205,"Giant",-6.64723433046312,-1.60308939450339,2006,1958,48,-0.0394,-1.8912,-8.53843433046312,-1.60308939450339,8.53843433046312,1.60308939450339,0.038,0.962
"1975_NE_86","1970s",1975,9,2,"Q3","NE","MA","RR","Comm",21,"Adult",283.5924,111.650551181102,"Giant",-7.50906278893396,-1.11023892580377,2006,1954,52,-0.0394,-2.0488,-9.55786278893396,-1.11023892580377,9.55786278893396,1.11023892580377,0.61,0.39
"1975_NE_87","1970s",1975,9,2,"Q3","NE","MA","RR","Comm",20,"Adult",244.3875,96.2155511811024,"Giant",-7.24687052654019,-1.2209051299224,2006,1955,51,-0.0394,-2.0094,-9.25627052654019,-1.2209051299224,9.25627052654019,1.2209051299224,0.106,0.894
"1975_NE_88","1970s",1975,9,2,"Q3","NE","MA","RR","Comm",19,"Adult",245.7252,96.7422047244094,"Giant",-7.01094665799149,-1.06953943499151,2006,1956,50,-0.0394,-1.97,-8.98094665799149,-1.06953943499151,8.98094665799149,1.06953943499151,0.204,0.796
"1975_NE_89","1970s",1975,9,2,"Q3","NE","MA","HANDLINE","Comm",20,"Adult",258.7935,101.887204724409,"Giant",-6.378245691617,-1.12742778299294,2006,1955,51,-0.0394,-2.0094,-8.387645691617,-1.12742778299294,8.387645691617,1.12742778299294,0.186,0.814
"1975_NE_90","1970s",1975,9,2,"Q3","NE","MA","HANDLINE","Comm",15,"Adult",273.0966,107.518346456693,"Giant",-6.86973458617473,-1.28439378081501,2006,1960,46,-0.0394,-1.8124,-8.68213458617473,-1.28439378081501,8.68213458617473,1.28439378081501,0.304,0.696
"1975_NE_91","1970s",1975,9,2,"Q3","NE","MA","HANDLINE","Comm",25,"Adult",263.9385,103.912795275591,"Giant",-6.71789540885414,-0.857211847416853,2006,1950,56,-0.0394,-2.2064,-8.92429540885414,-0.857211847416853,8.92429540885414,0.857211847416853,0.794,0.206
"1975_NE_92","1970s",1975,9,5,"Q3","NE","MA","RR","Comm",14,"Adult",241.0947,94.9191732283465,"Giant",-7.32764493479028,-1.36028178290849,2006,1961,45,-0.0394,-1.773,-9.10064493479028,-1.36028178290849,9.10064493479028,1.36028178290849,0,1
"1975_NE_93","1970s",1975,9,5,"Q3","NE","MA","HANDLINE","Comm",17,"Adult",260.0283,102.373346456693,"Giant",-6.72692418417475,-1.38525920397474,2006,1958,48,-0.0394,-1.8912,-8.61812418417475,-1.38525920397474,8.61812418417475,1.38525920397474,0.014,0.986
"1975_NE_94","1970s",1975,9,5,"Q3","NE","MA","HANDLINE","Comm",9,"Adult",216.9132,85.3988976377953,"Giant",-7.55609885515085,-1.34332515055368,2006,1966,40,-0.0394,-1.576,-9.13209885515085,-1.34332515055368,9.13209885515085,1.34332515055368,0.016,0.984
"1975_NE_95","1970s",1975,9,5,"Q3","NE","MA","HANDLINE","Comm",13,"Adult",258,101.574803149606,"Giant",-7.50729588469527,-1.73562398526151,2006,1962,44,-0.0394,-1.7336,-9.24089588469527,-1.73562398526151,9.24089588469527,1.73562398526151,0.024,0.976
"1975_NE_96","1970s",1975,9,10,"Q3","NE","MA","RR","Comm",18,"Adult",259.8225,102.292322834646,"Giant",-7.33549166174748,-1.8356265948593,2006,1957,49,-0.0394,-1.9306,-9.26609166174748,-1.8356265948593,9.26609166174748,1.8356265948593,0.024,0.976
"1975_NE_97","1970s",1975,9,10,"Q3","NE","MA","RR","Comm",17,"Adult",254.163,100.064173228346,"Giant",-7.09016283620366,-1.8465951335105,2006,1958,48,-0.0394,-1.8912,-8.98136283620365,-1.8465951335105,8.98136283620365,1.8465951335105,0.04,0.96
"1975_NE_98","1970s",1975,9,10,"Q3","NE","MA","RR","Comm",19,"Adult",258,101.574803149606,"Giant",-7.31869864035586,-1.34153115893045,2006,1956,50,-0.0394,-1.97,-9.28869864035586,-1.34153115893045,9.28869864035586,1.34153115893045,0.028,0.972
"1975_NE_99","1970s",1975,9,10,"Q3","NE","MA","RR","Comm",11,"Adult",237.8019,93.6227952755905,"Giant",-8.18421464357305,-1.60717628189028,2006,1964,42,-0.0394,-1.6548,-9.83901464357305,-1.60717628189028,9.83901464357305,1.60717628189028,0.202,0.798
"1976_GOM_29","1970s",1976,5,17,"Q2","GOM",NA,"RR","Comm",26,"Adult",241.76355,95.1825,"Giant",-7.4786997300928,-1.45073138019817,2006,1950,56,-0.0394,-2.2064,-9.6850997300928,-1.45073138019817,9.6850997300928,1.45073138019817,0.048,0.952
"1976_GOM_30","1970s",1976,5,17,"Q2","GOM",NA,"RR","Comm",13,"Adult",243.07038,95.697,"Giant",-7.23913165825334,-1.13691606242074,2006,1963,43,-0.0394,-1.6942,-8.93333165825334,-1.13691606242074,8.93333165825334,1.13691606242074,0.344,0.656
"1976_GOM_31","1970s",1976,5,17,"Q2","GOM",NA,"RR","Comm",24,"Adult",266.59332,104.958,"Giant",-7.12951877676712,-1.44744205949712,2006,1952,54,-0.0394,-2.1276,-9.25711877676712,-1.44744205949712,9.25711877676712,1.44744205949712,0.024,0.976
"1976_GOM_33","1970s",1976,5,20,"Q2","GOM",NA,"RR","Comm",24,"Adult",274.4343,108.045,"Giant",-7.09680081695224,-1.47404997669117,2006,1952,54,-0.0394,-2.1276,-9.22440081695224,-1.47404997669117,9.22440081695224,1.47404997669117,0.072,0.928
"1976_GOM_34","1970s",1976,5,NA,"Q2","GOM",NA,"RR","Comm",24,"Adult",248.2977,97.755,"Giant",-7.76000811641078,-1.32559634222006,2006,1952,54,-0.0394,-2.1276,-9.88760811641078,-1.32559634222006,9.88760811641078,1.32559634222006,0.204,0.796
"1976_MA_1","1970s",1976,8,5,"Q3","MA","VA","PURSE SEINE","Comm",3,"Juvenile",99.813,39.2964566929134,"YS/School",-7.73995493257431,-0.948348940906635,2006,1973,33,-0.0394,-1.3002,-9.04015493257431,-0.948348940906635,9.04015493257431,0.948348940906635,0.878,0.122
"1976_MA_10","1970s",1976,6,27,"Q2","MA","VA","RR","Rec",10,"Adult",147.147,57.9318897637795,"LS/SM",-7.62508014998243,-1.06365611313633,2006,1966,40,-0.0394,-1.576,-9.20108014998243,-1.06365611313633,9.20108014998243,1.06365611313633,0.378,0.622
"1976_MA_11","1970s",1976,6,27,"Q2","MA","VA","RR","Rec",6,"Juvenile",136.857,53.8807086614173,"LS/SM",-7.73821387438109,-0.910904588827388,2006,1970,36,-0.0394,-1.4184,-9.15661387438109,-0.910904588827388,9.15661387438109,0.910904588827388,0.91,0.09
"1976_MA_12","1970s",1976,6,27,"Q2","MA","VA","RR","Rec",6,"Juvenile",147.147,57.9318897637795,"LS/SM",-7.48135793527233,-1.61640442746053,2006,1970,36,-0.0394,-1.4184,-8.89975793527233,-1.61640442746053,8.89975793527233,1.61640442746053,0.078,0.922
"1976_MA_13","1970s",1976,6,27,"Q2","MA","VA","RR","Rec",7,"Juvenile",137.886,54.2858267716535,"LS/SM",-7.15357004311637,-1.23611796938293,2006,1969,37,-0.0394,-1.4578,-8.61137004311637,-1.23611796938293,8.61137004311637,1.23611796938293,0.156,0.844
"1976_MA_14","1970s",1976,6,27,"Q2","MA","VA","RR","Rec",5,"Juvenile",140.973,55.5011811023622,"LS/SM",-6.75329158634498,-1.24857226593381,2006,1971,35,-0.0394,-1.379,-8.13229158634498,-1.24857226593381,8.13229158634498,1.24857226593381,0.41,0.59
"1976_MA_15","1970s",1976,6,27,"Q2","MA","VA","RR","Rec",5,"Juvenile",143.031,56.3114173228346,"LS/SM",-6.80972094341227,-1.33871765977341,2006,1971,35,-0.0394,-1.379,-8.18872094341227,-1.33871765977341,8.18872094341227,1.33871765977341,0.144,0.856
"1976_MA_16","1970s",1976,6,28,"Q2","MA","VA","RR","Rec",8,"Adult",148.176,58.3370078740157,"LS/SM",-8.14233146488829,-2.0716169906165,2006,1968,38,-0.0394,-1.4972,-9.63953146488829,-2.0716169906165,9.63953146488829,2.0716169906165,0.044,0.956
"1976_MA_17","1970s",1976,6,28,"Q2","MA","VA","RR","Rec",7,"Juvenile",157.437,61.9830708661417,"LS/SM",-7.19062973251476,-1.58672527185857,2006,1969,37,-0.0394,-1.4578,-8.64842973251476,-1.58672527185857,8.64842973251476,1.58672527185857,0.01,0.99
"1976_MA_18","1970s",1976,6,28,"Q2","MA","VA","RR","Rec",5,"Juvenile",139.944,55.096062992126,"LS/SM",-6.61868708478174,-1.08922736027223,2006,1971,35,-0.0394,-1.379,-7.99768708478174,-1.08922736027223,7.99768708478174,1.08922736027223,0.416,0.584
"1976_MA_19","1970s",1976,6,28,"Q2","MA","VA","RR","Rec",5,"Juvenile",134.799,53.0704724409449,"LS/SM",-7.84741680184717,-0.775968803332772,2006,1971,35,-0.0394,-1.379,-9.22641680184717,-0.775968803332772,9.22641680184717,0.775968803332772,0.946,0.054
"1976_MA_2","1970s",1976,8,5,"Q3","MA","VA","PURSE SEINE","Comm",3,"Juvenile",99.813,39.2964566929134,"YS/School",-8.0349267823766,-0.929285279238701,2006,1973,33,-0.0394,-1.3002,-9.3351267823766,-0.929285279238701,9.3351267823766,0.929285279238701,0.858,0.142
"1976_MA_20","1970s",1976,6,29,"Q2","MA","VA","RR","Rec",7,"Juvenile",146.118,57.5267716535433,"LS/SM",-7.30753956793068,-1.27495275274242,2006,1969,37,-0.0394,-1.4578,-8.76533956793068,-1.27495275274242,8.76533956793068,1.27495275274242,0.104,0.896
